link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,,Cost (RS),cost,liked
https://www.zomato.com/pune/kibbeh-aundh,"Kibbeh
                                    ",Quick Bites,Aundh,4,(380 Reviews),,,"Lebanese,",, 300,Rs. 300,"Shawarma, Tandoori Chicken, Chicken Shawarama, Falafel Roll, Chicken Grill, Burgers, Spicy Chicken Roll"
https://www.zomato.com/pune/foodies-corner-nigdi,"Foodies Corner
                                    ",Casual Dining,Nigdi,4.2,-275,4,-131,"Seafood,Chinese,Thai,",, 800,Rs. 800,"Noodle, Pad Thai, Thai Red Curry, Thai Green Curry, Brownie, Crabmeat Soup, Corn Kernels"
https://www.zomato.com/pune/coffee-house-camp-area,"Coffee House
                                    ",Casual Dining,Camp Area,4.1,-591,4.2,-250,"Beverages,Fast Food,South Indian,North Indian,Chinese,",, 550,Rs. 550,"Filtered Coffee, Pav Bhaji, Uttapam, Idli, Mysore Masala Dosa, Chole Bhature, Tea"
https://www.zomato.com/pune/yummilicious-cakes-n-more-wagholi,"Yummilicious Cakes N More
                                    ",Bakery,Wagholi,3.8,-146,3.8,"-1,288","Beverages,Ice Cream,Bakery,",, 250,Rs. 250,"Pizza, Dutch Truffle, Red Velvet Cake, Garlic Bread, Plum Cake, Chocolate Mousse Cake, Cheesecake"
https://www.zomato.com/pune/sky-light-viman-nagar,"Sky Light
                                    ",Casual Dining,Viman Nagar,3.1,-76,3.9,-818,"Biryani,Malwani,North Indian,",, 550,Rs. 550,Chicken Biryani
https://www.zomato.com/pune/chakhna-com-wakad,"Chakhna.Com
                                    ",Quick Bites,Wakad,3.7,(26 Reviews),,,"South Indian,Continental,North Indian,",, 400,Rs. 400,Deviled Eggs
https://www.zomato.com/pune/hungry-folks-ravet,"Hungry Folks
                                    ",Quick Bites,Ravet,3.3,(8 Reviews),,,"Beverages,Fast Food,Chinese,North Indian,Maharashtrian,",, 300,Rs. 300,
https://www.zomato.com/pune/golden-dragon-khadki,"Golden Dragon
                                    ",Quick Bites,Khadki,3.7,(133 Reviews),,,"Chinese,",, 350,Rs. 350,"Dragon Noodles, Noodle, Schezwan Rice, Manchow Soup, Veg Manchurian"
https://www.zomato.com/pune/hyderabad-tandoori-dhole-patil-road,"Hyderabad Tandoori
                                    ",Casual Dining,Dhole Patil Road,3.1,-102,3.8,-558,"North Indian,Chinese,Hyderabadi,",, 600,Rs. 600,"Chicken Dum Biryani, Chicken Tikka, Hyderabadi Chicken, Salad"
https://www.zomato.com/pune/hotel-preetam-camp-area,"Hotel Preetam
                                    ",Casual Dining,Camp Area,3.6,(5 Reviews),,,"Biryani,Malwani,Chinese,North Indian,",, 600,Rs. 600,
https://www.zomato.com/pune/butter-chicken-factory-viman-nagar,"Butter Chicken Factory
                                    ",Casual Dining,Viman Nagar,3.5,-67,4.1,-279,"North Indian,",, 1000,Rs. 1000,"Butter Chicken, Tikka, Dal Makhani, Garlic Naan, Chicken Biryani"
https://www.zomato.com/pune/k-1-aundh,"K
                                    ",Casual Dining,Aundh,4.1,-94,3.9,-44,"Asian,Japanese,Korean,",, 1200,Rs. 1200,"Kimchi, Ramen, Noodle"
https://www.zomato.com/pune/golden-curry-chinchwad,"Golden Curry
                                    ","Casual Dining,Bar",Chinchwad,3.6,-205,3.8,-153,"Beverages,Mughlai,Salad,Continental,Seafood,Chinese,North Indian,",, 1500,Rs. 1500,"Sea Food, Masala Papad, Manchow Soup, Neer Dosa, Veg Platter, Dal Tadka, Thai Green Curry"
https://www.zomato.com/pune/soul-handi-viman-nagar,"Soul Handi
                                    ",Casual Dining,Viman Nagar,3.6,-327,3,"-5,128","Mughlai,Chinese,North Indian,",, 600,Rs. 600,"Butter Naan, Roti, Butter Chicken, Thali, Tandoori Chicken, Hara Bhara Kabab, Chicken Lollipop"
https://www.zomato.com/pune/preeti-juice-bar-and-pav-bhaji-1-sadashiv-peth,"Preeti Juice Bar And Pav Bhaji
                                    ","Beverage Shop,Quick Bites",Sadashiv Peth,3.5,-6,3.6,-60,"Ice Cream,Fast Food,Street Food,Beverages,Juices,",, 450,Rs. 450,
https://www.zomato.com/pune/healthy-affairs-1-bibvewadi,"Healthy Affairs
                                    ",,Bibvewadi,3.9,(35 Reviews),,,"North Indian,Biryani,",, 300,Rs. 300,
https://www.zomato.com/pune/celebrations-the-cake-shop-wakad,"Celebrations The Cake Shop
                                    ",Bakery,Wakad,4.4,-507,4.1,-418,"Desserts,Bakery,",, 300,Rs. 300,"Photo Cake, Chocolate Cake, Fruit Cake, Chocochip Cake, Kitkat Cake, Divine Cake, Blueberry Cake"
https://www.zomato.com/pune/siddhi-veg-non-veg-erandwane,"Siddhi Veg - Non Veg
                                    ",Casual Dining,Erandwane,4,-78,4,-214,"Chinese,North Indian,",, 550,Rs. 550,"Butter Chicken, Maharastrian Thali"
https://www.zomato.com/pune/broccoli-picaddle-resort-lonavala,"Broccoli - Picaddle Resort
                                    ",Casual Dining,"Picaddle Resort, Lonavala",4.1,(322 Reviews),,,"Continental,South Indian,North Indian,",, 1050,Rs. 1050,"Brownie, Chilli Paneer, Dal Makhani, Broccoli Soup, Club Sandwich, Lasooni Palak, Lemon Coriander Soup"
https://www.zomato.com/pune/sodhi-naan-house-kondhwa,"Sodhi Naan House
                                    ",Quick Bites,Kondhwa,3.9,-140,3.7,"-4,504","North Indian,",, 300,Rs. 300,
https://www.zomato.com/pune/maratha-kolhapur-darbar-sadashiv-peth,"Maratha Kolhapur Darbar
                                    ",Quick Bites,Sadashiv Peth,3.9,-94,3.9,-68,"North Indian,Maharashtrian,",, 500,Rs. 500,"Pandhra Rassa, Mutton Biryani, Chicken Thali, Mutton Keema, Mutton Fry Thali, Mutton Masala"
https://www.zomato.com/pune/sai-sagar-chakan,"Sai Sagar
                                    ",Casual Dining,Chakan,3.3,(31 Reviews),,,"South Indian,North Indian,",, 550,Rs. 550,
https://www.zomato.com/pune/ice-cream-factory-shahi-durbar-aundh,"Ice Cream Factory & Shahi Durbar
                                    ",Dessert Parlor,Aundh,3.3,-137,3.6,-376,"Desserts,Ice Cream,",, 350,Rs. 350,"Mango Kulfi, Paan Kulfi, Brownie, Rabri, Stick Kulfi, Mango Faluda, Malai Kulfi"
https://www.zomato.com/pune/akurdi-manna-dosa-magic-nigdi,"Akurdi Manna Dosa Magic
                                    ",Quick Bites,Nigdi,4,-171,3.3,"-1,101","South Indian,",, 200,Rs. 200,"Tea, Pav Bhaji, Onion Uttapam, Gini Dosa, Paneer Frankie, Chocolate Dosa, Masala Dosa"
https://www.zomato.com/pune/cafe-sky-fc-road,"Cafe Sky
                                    ",Café,FC Road,3.6,(29 Reviews),,,"Cafe,",, 200,Rs. 200,
https://www.zomato.com/pune/thats-eat-hinjawadi,"That's Eat
                                    ",Quick Bites,Hinjawadi,3.7,-41,3.5,"-1,201","Fast Food,Chinese,North Indian,",, 400,Rs. 400,
https://www.zomato.com/pune/hotel-gopala-pimpri,"Hotel Gopala
                                    ",Quick Bites,Pimpri,3.8,-44,3.8,-394,"Chinese,South Indian,Fast Food,North Indian,",, 400,Rs. 400,
https://www.zomato.com/pune/the-biryani-life-satara-road,"The Biryani Life
                                    ",,Satara Road,3.7,(165 Reviews),,,"North Indian,Biryani,",, 350,Rs. 350,
https://www.zomato.com/pune/brickwood-resto-kalyani-nagar,"Brickwood Resto
                                    ",Quick Bites,Kalyani Nagar,3.5,(5 Reviews),,,"Street Food,Fast Food,Sandwich,North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/saundarya-garden-hinjawadi,"Saundarya Garden
                                    ","Casual Dining,Bar",Hinjawadi,3.9,"-1,041",3.8,-352,"Seafood,Chinese,North Indian,",, 1200,Rs. 1200,"Butter Chicken, Tandoori Chicken, Sea Food, Butter Naan, Mocktails, Cocktails, Biryani"
https://www.zomato.com/pune/agatya-family-restaurant-bar-lohegaon,"Agatya Family Restaurant & Bar
                                    ",Casual Dining,Lohegaon,3.8,(14 Reviews),,,"Beverages,Kebab,Chinese,North Indian,",, 1200,Rs. 1200,
https://www.zomato.com/pune/the-royals-multicuisine-restaurant-dhanori,"The Royal's Multicuisine Restaurant
                                    ",Casual Dining,Dhanori,3.8,-221,3.3,-250,"Mughlai,Seafood,Chinese,North Indian,",, 800,Rs. 800,"Bamboo Biryani, Goan Fish Curry, Bamboo Chicken, Dal Tadka, Butter Naan, Masala Papad"
https://www.zomato.com/pune/masa-masa-seafood-kitchen-kharadi,"Masa Masa Seafood Kitchen
                                    ","Casual Dining,Bar",Kharadi,4.3,-462,4,-654,"Seafood,Konkan,North Indian,Biryani,",, 1300,Rs. 1300,"Sea Food, Koliwada Prawn, Biryani, Mojito, Lobster, Goan Fish Curry, Paan Shot"
https://www.zomato.com/thesinglemaltandco,"The Single Malt And Co. - Hyatt Regency Pune
                                    ",Bar,"The Hyatt Regency, Nagar Road",3.9,(102 Reviews),,,"Finger Food,",, 1950,Rs. 1950,"Beer, Cocktails"
https://www.zomato.com/pune/mountain-high-wanowrie,"Mountain High
                                    ","Casual Dining,Bar",Wanowrie,3.8,-290,4.1,"-1,275","Seafood,Chinese,North Indian,",, 1200,Rs. 1200,"Mocktails, Cocktails, Biryani, Sweet Corn Soup, Manchow Soup, Butter Chicken, Chilli Chicken"
https://www.zomato.com/pune/j1-shivaji-nagar,"J1-जेवण
                                    ",Casual Dining,Shivaji Nagar,4.4,-796,4.3,-706,"Desserts,Beverages,Goan,Maharashtrian,",, 900,Rs. 900,"Kothimbir Vadi, Chicken Warhadi, Mutton Chops, Fish, Crab Soup, Koliwada Prawn, Bombil Fry"
https://www.zomato.com/pune/restro-the-pasta-wakad,"Restro The Pasta
                                    ",,Wakad,3.8,(64 Reviews),,,"Fast Food,Continental,",, 500,Rs. 500,
https://www.zomato.com/pune/ice-cream-factory-shahi-durbar-aundh,"Ice Cream Factory & Shahi Durbar
                                    ",Dessert Parlor,Aundh,3.3,-137,3.6,-376,"Desserts,Ice Cream,",, 350,Rs. 350,"Mango Kulfi, Paan Kulfi, Brownie, Rabri, Stick Kulfi, Mango Faluda, Malai Kulfi"
https://www.zomato.com/pune/shahi-durbar-kothrud,"Shahi Durbar
                                    ",Dessert Parlor,Kothrud,3.9,(228 Reviews),,,"Desserts,Ice Cream,",, 400,Rs. 400,"Rabri, Faluda, Phirni, Rabdi Gulab Jamun, Malai Kulfi"
https://www.zomato.com/pune/ice-cream-factory-shahi-durbar-pimple-saudagar,"Ice Cream Factory & Shahi Durbar
                                    ",Dessert Parlor,Pimple Saudagar,2.9,-307,3.2,-511,"Desserts,Ice Cream,",, 350,Rs. 350,"Thick Shakes, Brownie, Death By Chocolate, Rabri, Faluda, Chocolate Waffles, Freak Shake"
https://www.zomato.com/pune/ice-cream-factory-mg-road,"Ice Cream Factory
                                    ",Dessert Parlor,MG Road,3.7,-140,3.3,-140,"Desserts,Ice Cream,",, 300,Rs. 300,"Chocolate Icecreams, Red Velvet Shake, Chocolate Fudge Brownie, Freak Shake, Vanilla Ice Cream, Belgian Waffles, Mango Ice Cream"
https://www.zomato.com/pune/o-paji-kothrud,"O Paji
                                    ",Quick Bites,Kothrud,0,,,,"North Indian,",, 450,Rs. 450,
https://www.zomato.com/pune/s-kumar-wadewale-bt-kawade-road,"S Kumar Wadewale
                                    ",Quick Bites,B.T. Kawade Road,0,,,,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/pathik-dehu-road,"Pathik
                                    ","Casual Dining,Bar",Dehu Road,0,,,,"Biryani,Mughlai,Chinese,North Indian,",, 700,Rs. 700,
https://www.zomato.com/pune/esha-cafe-bavdhan,"Esha Cafe
                                    ",Quick Bites,Bavdhan,0,,,,"Beverages,Fast Food,Sandwich,Burger,",, 200,Rs. 200,
https://www.zomato.com/pune/babu-khan-caterers-biryani-bt-kawade-road,"Babu Khan Caterers - Biryani
                                    ",Quick Bites,B.T. Kawade Road,3.9,(29 Reviews),,,"North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/granny-ammaas-cake-rasta-peth,"Granny Ammaas Cake
                                    ",Bakery,Rasta Peth,4.5,(122 Reviews),,,"Bakery,",, 200,Rs. 200,"Mango Cake, Mixed Fruit Cake"
https://www.zomato.com/pune/whisk-kalyani-nagar,"Whisk
                                    ",,Kalyani Nagar,0,,,,"Bakery,",, 500,Rs. 500,
https://www.zomato.com/pune/the-breakfast-box-pimple-saudagar,"The Breakfast Box
                                    ",,Pimple Saudagar,3.9,"(4,232 Reviews)",,,"Juices,Continental,North Indian,South Indian,Healthy Food,",, 500,Rs. 500,"Healthy Breakfast, Salad, Paratha, Pineapple Juice, Coleslaw Sandwich, Sunday Breakfast, Uttapam"
https://www.zomato.com/pune/the-queens-plate-bibvewadi,"The Queen's Plate
                                    ",Quick Bites,Bibvewadi,3.7,(202 Reviews),,,"Rajasthani,",, 400,Rs. 400,
https://www.zomato.com/pune/healthy-craving-hinjawadi,"Healthy Craving
                                    ",Food Court,Hinjawadi,4.1,-238,3.4,"-1,737","Beverages,Salad,Healthy Food,",, 400,Rs. 400,"Chicken Salad, Fruit Salad, Chicken Grilled Sandwich, Corn Sandwich, Protein Shake, Fruit Custard, Sprout Salad"
https://www.zomato.com/pune/shri-gajanan-shegaon-kachori-karve-nagar,"Shri Gajanan Shegaon Kachori
                                    ",,Karve Nagar,3.9,(319 Reviews),,,"Street Food,",, 150,Rs. 150,"Shegaon Kachori, Samosa, Chaat"
https://www.zomato.com/pune/vimanzza-cafe-viman-nagar,"Vimanzza Cafe
                                    ",Café,Viman Nagar,4.1,-557,3.4,"-3,569","Pizza,Desserts,Italian,Continental,Chinese,Biryani,Salad,Cafe,",, 700,Rs. 700,"Pasta, Sandwich, Biryani, Fries, Farm Pizza, Maggi, Cheesy Garlic Bread"
https://www.zomato.com/pune/shangri-la-kamalbaug-wagholi,"Shangri-La Kamalbaug
                                    ","Casual Dining,Bar",Wagholi,3.9,-228,3.7,"-1,708","Chinese,North Indian,Maharashtrian,Kebab,Street Food,",, 700,Rs. 700,"Biryani, Veg Platter"
https://www.zomato.com/pune/hotel-shivshankar-hinjawadi,"Hotel Shivshankar
                                    ",Quick Bites,Hinjawadi,3,-69,4,-384,"Chinese,",, 400,Rs. 400,"Noodle, Momos"
https://www.zomato.com/pune/crabza-warje,"Crabza
                                    ",Quick Bites,Warje,3.5,(7 Reviews),,,"Seafood,",, 500,Rs. 500,
https://www.zomato.com/pune/sri-murlidhar-veg-thali-sadashiv-peth,"Sri Murlidhar Veg Thali
                                    ",Casual Dining,Sadashiv Peth,4.2,-196,4.1,-812,"Maharashtrian,Rajasthani,Gujarati,",, 400,Rs. 400,"Aamras, Dal Kichadi, Khichda, Kadhi, Dal Bati Churma"
https://www.zomato.com/pune/signature-veg-non-veg-baner,"Signature Veg - Non veg
                                    ",Casual Dining,Baner,2.9,-70,3.4,-345,"Desserts,Biryani,Chinese,Mughlai,North Indian,",, 800,Rs. 800,Chicken Biryani
https://www.zomato.com/pune/annapoorna-chinchwad,"Annapoorna
                                    ",Casual Dining,Chinchwad,3.9,(255 Reviews),,,"Mughlai,Beverages,North Indian,Chinese,South Indian,Fast Food,Street Food,",, 650,Rs. 650,"Pav Bhaji, Masala Papad, Paneer Tikka Masala, Veg Manchurian, Rava Masala Dosa, Mushroom Soup, Noodle"
https://www.zomato.com/pune/veg-darbar-dange-chowk,"Veg Darbar
                                    ",,Dange Chowk,3.6,(155 Reviews),,,"North Indian,",, 350,Rs. 350,
https://www.zomato.com/pune/raje-chinese-restaurant-camp-area,"Raje Chinese Restaurant
                                    ",Quick Bites,Camp Area,3.4,-61,4.1,-665,"Momos,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/sws-veg-pizzaria-bibvewadi,"SWS Veg Pizzaria
                                    ",Quick Bites,Bibvewadi,2.9,-57,3.3,-80,"Beverages,Fast Food,Pizza,Sandwich,",, 400,Rs. 400,
https://www.zomato.com/pune/ghones-pure-non-veg-bibvewadi,"Ghone’s Pure Non-Veg
                                    ",Quick Bites,Bibvewadi,3.7,-23,4.1,-154,"Maharashtrian,",, 600,Rs. 600,
https://www.zomato.com/pune/kerala-kitchen-wakad,"Kerala Kitchen
                                    ",Quick Bites,Wakad,3,-39,3.6,"-1,160","Seafood,Kerala,South Indian,",, 400,Rs. 400,
https://www.zomato.com/pune/cafe-farm-house-salunkhe-vihar-road,"Cafe Farm House
                                    ",Quick Bites,Salunkhe Vihar Road,3.7,-59,3.9,-451,"Seafood,Chinese,North Indian,",, 550,Rs. 550,"Chicken Biryani, Bun Maskas, Irani Chai, Tandoori Chicken"
https://www.zomato.com/pune/the-dum-biryani-baner,"The Dum  Biryani
                                    ",Quick Bites,Baner,3.1,-15,2.8,-470,"North Indian,Biryani,",, 300,Rs. 300,
https://www.zomato.com/pune/ek-no-foodies-nibm-road,"Ek No. Foodies
                                    ",Quick Bites,NIBM Road,3.8,-87,3.6,-295,"Beverages,North Indian,South Indian,Sandwich,Street Food,",, 450,Rs. 450,
https://www.zomato.com/pune/wafflin-around-aundh,"Wafflin' Around
                                    ",Dessert Parlor,Aundh,4.4,-606,3.8,"-1,676","Desserts,",, 300,Rs. 300,"Hot Chocolate, Hot Coffee, Iced Tea, Red Velvet Oreo, Chocolate Waffles, Ferrero Rocher, Chocolate Icecreams"
https://www.zomato.com/pune/kayamkulam-cafe-pune-solapur-road,"Kayamkulam Cafe
                                    ",Food Court,Pune-Solapur Road,3.8,-14,3.9,-88,"Seafood,South Indian,Kerala,",, 400,Rs. 400,
https://www.zomato.com/pune/baba-biryani-yerawada,"Baba Biryani
                                    ",Quick Bites,Yerawada,3,-36,3.6,-347,"North Indian,Biryani,Chinese,",, 450,Rs. 450,
https://www.zomato.com/pune/kata-kirr-viman-nagar,"Kata Kirr
                                    ",Quick Bites,Viman Nagar,2.7,(49 Reviews),,,"Maharashtrian,",, 150,Rs. 150,
https://www.zomato.com/pune/chai-salunkhe-vihar-road,"Chai
                                    ",Café,Salunkhe Vihar Road,3.7,-282,3.6,-991,"Beverages,Desserts,Fast Food,Healthy Food,Cafe,",, 500,Rs. 500,"Bun Maskas, Maggi, Masala Chai, Ginger Tea, Hot Chocolate, Ginger Chai, Noodle"
https://www.zomato.com/pune/down-south-nibm-road,"Down South
                                    ",Quick Bites,NIBM Road,3.1,-8,3.4,-156,"South Indian,",, 300,Rs. 300,
https://www.zomato.com/pune/govinda-deccan-veg-deccan-gymkhana,"Govinda Deccan Veg
                                    ",Quick Bites,Deccan Gymkhana,3.3,-62,4.1,"-2,498","Beverages,Maharashtrian,Street Food,North Indian,Chinese,",, 500,Rs. 500,
https://www.zomato.com/pune/balaji-pure-veg-vasus-ravet,"Balaji Pure Veg Vasu's
                                    ",Casual Dining,Ravet,3.9,-221,4,"-3,128","Fast Food,Maharashtrian,North Indian,Chinese,",, 600,Rs. 600,"Roti, Naan, Spring Roll, Mango Mania, Vegetable Biryani"
https://www.zomato.com/pune/hotel-marathwada-pashan,"Hotel Marathwada
                                    ",Casual Dining,Pashan,3.3,-77,3.1,-175,"Maharashtrian,North Indian,",, 500,Rs. 500,"Biryani, Chicken Fry, Chicken Thali"
https://www.zomato.com/pune/mukuls-eastern-spice-pimple-gurav,"Mukul's Eastern Spice
                                    ",Quick Bites,Pimple Gurav,2.9,-51,3.9,"-1,209","Chinese,Street Food,North Indian,",, 400,Rs. 400,
